Ticket ID,Equipment ID,Material ID,Material Name,Material Type,Material Group,Priority,Client ID,Client Name,Contract Type,Plant Code,Request Date,Approved Date,Billable,Returnable
21951,10006933,AECCTR00007,I / O Board C 7000,ZRAW,CTR,2,BAALC00001,Alcatel Lucent India Ltd,S1( AMC  Comprehensive ),IN11,29-07-2022 16:14,17-09-2022 13:22,No,Yes
21955,10012181,AREOTH00060,Vibration Abs 1 1/8,ZRAW,OTH,2,DEINT00001,Interocean Shipping India Pvt Ltd,S1( AMC  Comprehensive ),IN05,29-07-2022 16:42,06-08-2022 14:26,No,Yes
21921,10007640,AELFAN00010,Axial Fan AKSE 500 ( Outdoor ),ZRAW,FAN,2,BARAD00001,Radisys India Ltd,S4( Visit Charges ),IN11,30-07-2022 10:19,17-09-2022 13:22,Yes,No
21946,10002318,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,MUSTA00004,Standard Chartered Bank,S1( AMC  Comprehensive ),IN02,30-07-2022 10:53,10-08-2022 13:37,Yes,No
21954,10018216,AELSWG00060,LVM OP_900VPR,ZRAW,SWG,2,KOCON00002,Concentrix Daksh Services India Pvt Ltd,S1( AMC  Comprehensive ),IN09,30-07-2022 10:57,21-01-2023 10:17,No,Yes
21967,10019488,AELSWG00001,Isolators 63 Amps,ZRAW,SWG,2,NOCLO00001,Cloudcast Digital Limited,S1( AMC  Comprehensive ),IN07,30-07-2022 16:06,06-08-2022 14:52,No,Yes
21815,10014486,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,NONET00002,Net Magic IT Services Pvt Ltd,S3( AMC - Comprehensive incl. Consumables ),IN07,30-07-2022 16:11,06-08-2022 14:40,No,No
21306,10014485,AELFAN00010,Axial Fan AKSE 500 ( Outdoor ),ZRAW,FAN,2,NONET00002,Net Magic IT Services Pvt Ltd,S3( AMC - Comprehensive incl. Consumables ),IN07,31-07-2022 12:18,06-08-2022 14:39,No,Yes
21914,10022698,AELFAN00010,Axial Fan AKSE 500 ( Outdoor ),ZRAW,FAN,2,BATEV00001,Teva Global Business Services Pvt Ltd,S1( AMC  Comprehensive ),IN11,01-08-2022 10:32,17-09-2022 13:22,No,Yes
21961,10007876,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,BAWES00001,Western Digital,S4( Visit Charges ),IN11,01-08-2022 10:33,17-09-2022 13:22,Yes,No
21961,10007876,AREOTH00032,Ball Valve 5/8,ZRAW,OTH,2,BAWES00001,Western Digital,S4( Visit Charges ),IN11,01-08-2022 10:34,17-09-2022 13:22,Yes,No
21974,10021701,AECCTR00009,Advance Terminal C 7000,ZRAW,CTR,2,BAGAR00002,Gardencity Enterprises,S1( AMC  Comprehensive ),IN11,01-08-2022 10:37,17-09-2022 13:24,No,Yes
21913,10012124,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,BAANS00002,ANSR GLOBAL CORPORATION P. LTD.,S1( AMC  Comprehensive ),IN11,01-08-2022 11:17,17-09-2022 13:24,Yes,No
21973,10005019,AELFAN00011,Axial Fan A4E 500 ( Outdoor ),ZRAW,FAN,2,GUTCS00003,Tata Consultancy Services Ltd,S1( AMC  Comprehensive ),IN06,01-08-2022 11:52,02-08-2022 21:43,No,Yes
21874,10004642,AECSEN00003,Water Sensors ( PCB 1) Small,ZRAW,SEN,2,DEVER00001,Vertiv Energy Private Limited,S1( AMC  Comprehensive ),IN05,01-08-2022 15:45,06-08-2022 14:20,No,No
21936,10012335,AREOTH00062,Filter Drier DML305,ZRAW,OTH,2,NONXP00002,NXP India Pvt Ltd,S1( AMC  Comprehensive ),IN07,01-08-2022 17:39,06-08-2022 14:36,No,Yes
21989,10012189,AREOTH00033,Ball Valve 7/8,ZRAW,OTH,2,MUTCS00007,Tata Consultancy Services Ltd,S3( AMC - Comprehensive incl. Consumables ),IN02,02-08-2022 09:31,02-08-2022 10:06,No,Yes
21989,10012189,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,MUTCS00007,Tata Consultancy Services Ltd,S3( AMC - Comprehensive incl. Consumables ),IN02,02-08-2022 10:02,02-08-2022 10:07,No,Yes
21989,10012189,AREOTH00003,"Filter Drier 5/8"" Dry all make",ZRAW,OTH,2,MUTCS00007,Tata Consultancy Services Ltd,S3( AMC - Comprehensive incl. Consumables ),IN02,02-08-2022 10:05,02-08-2022 10:07,No,Yes
21987,10008693,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,BAMIC00003,Microchip Technology India Pvt Ltd,S4( Visit Charges ),IN11,02-08-2022 11:19,17-09-2022 13:24,No,No
21972,10007044,AELFAN00010,Axial Fan AKSE 500 ( Outdoor ),ZRAW,FAN,2,BASTT00001,STT Global Data Centres India P Ltd,S3( AMC - Comprehensive incl. Consumables ),IN11,02-08-2022 11:52,17-09-2022 13:23,No,Yes
21995,10008314,AELSWG00033,Contactor 32 Amps,ZRAW,SWG,2,KERPP00001,Reliance Projects & Property Management Services Ltd,S1( AMC  Comprehensive ),IN13,02-08-2022 13:04,02-08-2022 13:09,No,Yes
21996,10022523,AECCTR00009,Advance Terminal C 7000,ZRAW,CTR,2,BAALS00003,Alstom Transport India Ltd.,S2( AMC - Non-Comprehensive ),IN11,02-08-2022 13:39,17-09-2022 13:23,No,Yes
21997,10019159,AECCTR00009,Advance Terminal C 7000,ZRAW,CTR,2,BAABS00005,ABS Fujitsu General Pvt Ltd,S1( AMC  Comprehensive ),IN11,02-08-2022 13:40,17-09-2022 13:23,No,Yes
21998,10017040,AELFAN00010,Axial Fan AKSE 500 ( Outdoor ),ZRAW,FAN,2,BAMSO00001,Msource India Pvt Ltd,S4( Visit Charges ),IN11,02-08-2022 13:55,17-09-2022 13:23,No,Yes
21744,10018903,AECCTR00009,Advance Terminal C 7000,ZRAW,CTR,2,BAMAG00003,Magnacool Engineers,P1( Warranty - Direct expansion ),IN11,02-08-2022 17:01,17-09-2022 13:23,No,Yes
21988,10008572,AREOTH00003,"Filter Drier 5/8"" Dry all make",ZRAW,OTH,2,BAIBM00003,IBM India Pvt. Ltd.,S3( AMC - Comprehensive incl. Consumables ),IN11,02-08-2022 17:07,17-09-2022 13:23,No,Yes
21981,10015627,AREOTH00043,Expansion Valve TGEL 13,ZRAW,OTH,2,BASAM00002,Samsung R&D Institute India-Bangalore Pvt Ltd,S1( AMC  Comprehensive ),IN11,02-08-2022 18:40,17-09-2022 13:24,No,Yes
21975,10019912,AELSWG00060,LVM OP_900VPR,ZRAW,SWG,2,BASTE00004,Sterling And Wilson Pvt Ltd,S1( AMC  Comprehensive ),IN11,03-08-2022 09:45,17-09-2022 13:24,No,Yes
21965,10004735,AREOTH00001,Filter Drier SZ165 42132 Danfoss Make,ZRAW,OTH,2,GUDEL00001,Deloitte Consulting India Pvt Ltd India Accounts Payable Team,S1( AMC  Comprehensive ),IN06,03-08-2022 11:43,05-08-2022 14:21,No,Yes
21868,10019403,AELFAN00006,EC Fan R3G 560 ( Indoor ),ZRAW,FAN,2,MUAMA00004,Amazon Data Services India Pvt Ltd,S2( AMC - Non-Comprehensive ),IN02,03-08-2022 11:52,06-08-2022 11:31,No,Yes
22006,10002893,AELFAN00011,Axial Fan A4E 500 ( Outdoor ),ZRAW,FAN,2,MUNET00002,Netmagic IT Services Pvt Ltd,S3( AMC - Comprehensive incl. Consumables ),IN02,03-08-2022 13:21,17-08-2022 15:55,No,Yes
22007,10002468,AREOTH00003,"Filter Drier 5/8"" Dry all make",ZRAW,OTH,2,MUPHI00001,Phillip Capital India Pvt ltd,S1( AMC  Comprehensive ),IN02,03-08-2022 13:34,10-08-2022 13:29,No,Yes
22015,10009623,AECCTR00042,BLDC Drive for Inverter 22.5 PSD0022400,ZRAW,CTR,2,BASTA00004,Standard Chartered Global Business Service Pvt.Ltd,S1( AMC  Comprehensive ),IN11,04-08-2022 10:04,17-09-2022 13:25,No,Yes
21803,10015554,AECCTR00007,I / O Board C 7000,ZRAW,CTR,2,BAMAR00001,Marvell India Pvt. Ltd.,S1( AMC  Comprehensive ),IN11,04-08-2022 10:07,17-09-2022 13:25,No,Yes
22017,10002418,ARECOM00014,Compressor ZR 160 KCE,ZRAW,COM,2,MUNAT00001,National Stock Exchange Of India Ltd,S3( AMC - Comprehensive incl. Consumables ),IN02,04-08-2022 11:21,04-08-2022 11:27,No,Yes
22017,10002418,LREGAS00001,Refrigerant Gas R 22,ZRAW,GAS,2,MUNAT00001,National Stock Exchange Of India Ltd,S3( AMC - Comprehensive incl. Consumables ),IN02,04-08-2022 11:46,04-08-2022 11:51,No,Yes
22027,10002887,AREOTH00032,Ball Valve 5/8,ZRAW,OTH,2,MUNET00002,Netmagic IT Services Pvt Ltd,S3( AMC - Comprehensive incl. Consumables ),IN02,05-08-2022 09:50,17-08-2022 15:53,No,Yes
22010,10008086,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,BABHA00007,Bharti  Airtel Ltd,S1( AMC  Comprehensive ),IN11,05-08-2022 10:53,17-09-2022 13:25,No,No
22021,10020761,LREGAS00004,Refrigerant Gas R 410,ZRAW,GAS,2,BANXT00004,Nxtra Data Ltd,S1( AMC  Comprehensive ),IN11,05-08-2022 10:54,17-09-2022 13:25,No,No
22024,10005118,AREOTH00032,Ball Valve 5/8,ZRAW,OTH,2,NOKAI00001,Kailash Darshan Housing Development (Gujarat) Pvt Ltd,S1( AMC  Comprehensive ),IN07,05-08-2022 13:53,06-08-2022 14:42,No,Yes
22024,10005118,AREOTH00033,Ball Valve 7/8,ZRAW,OTH,2,NOKAI00001,Kailash Darshan Housing Development (Gujarat) Pvt Ltd,S1( AMC  Comprehensive ),IN07,05-08-2022 13:54,06-08-2022 14:42,No,Yes
22019,10014486,AREOTH00011,Pressure Switch KP 5 Auto (R407),ZRAW,OTH,2,NONET00002,Net Magic IT Services Pvt Ltd,S3( AMC - Comprehensive incl. Consumables ),IN07,05-08-2022 15:23,06-08-2022 14:39,No,No
22038,10007224,AELFAN00004,EC Fan R3G 500 (Indoor ),ZRAW,FAN,2,BAACC00007,Accenture Services Pvt Ltd,S1( AMC  Comprehensive ),IN11,06-08-2022 06:26,17-09-2022 13:25,No,Yes
22045,10003226,AREOTH00001,Filter Drier SZ165 42132 Danfoss Make,ZRAW,OTH,2,MUISS00010,Iss Facility Services India Pvt  Ltd,S1( AMC  Comprehensive ),IN02,06-08-2022 10:00,08-08-2022 11:38,No,Yes
22045,10003226,LREGAS00001,Refrigerant Gas R 22,ZRAW,GAS,2,MUISS00010,Iss Facility Services India Pvt  Ltd,S1( AMC  Comprehensive ),IN02,06-08-2022 10:02,08-08-2022 11:39,Yes,No
22017,10002418,LREGAS00001,Refrigerant Gas R 22,ZRAW,GAS,2,MUNAT00001,National Stock Exchange Of India Ltd,S3( AMC - Comprehensive incl. Consumables ),IN02,06-08-2022 13:36,08-08-2022 11:43,No,Yes
22004,10007531,ARECOM00005,Compressor ZR 81 KCE,ZRAW,COM,2,BAIXI00001,IXIA Technologies Pvt Ltd,S4( Visit Charges ),IN11,08-08-2022 09:47,17-09-2022 13:26,No,Yes
22004,10007531,AREOTH00042,Expansion Valve TGEL 6.5,ZRAW,OTH,2,BAIXI00001,IXIA Technologies Pvt Ltd,S4( Visit Charges ),IN11,08-08-2022 09:50,17-09-2022 13:26,No,Yes
22004,10007531,LREGAS00001,Refrigerant Gas R 22,ZRAW,GAS,2,BAIXI00001,IXIA Technologies Pvt Ltd,S4( Visit Charges ),IN11,08-08-2022 09:50,17-09-2022 13:26,No,No
22046,10003226,LREGAS00001,Refrigerant Gas R 22,ZRAW,GAS,2,MUISS00010,Iss Facility Services India Pvt  Ltd,S1( AMC  Comprehensive ),IN02,08-08-2022 11:08,08-08-2022 11:41,Yes,No
22051,10019986,AELFAN00006,EC Fan R3G 560 ( Indoor ),ZRAW,FAN,2,MUAMA00004,Amazon Data Services India Pvt Ltd,S2( AMC - Non-Comprehensive ),IN02,08-08-2022 15:03,10-08-2022 13:31,No,Yes
22035,10013517,AELSWG00028,MCCb 100 A (NKF100D100A AC 3P ),ZRAW,SWG,2,NORPP00003,Reliance Projects & Property Management Services Ltd,S1( AMC  Comprehensive ),IN07,08-08-2022 15:12,09-12-2022 12:13,No,Yes
22050,10016576,AECSEN00008,Photoelectronic Smoke Detector,ZRAW,SEN,2,MUAMA00004,Amazon Data Services India Pvt Ltd,S2( AMC - Non-Comprehensive ),IN02,08-08-2022 16:47,10-08-2022 13:31,No,Yes
21962,10012427,AECSEN00006,Tempreture Sensor ( Length 8 Mtr ),ZRAW,SEN,2,MUNET00008,Netmagic IT Services Pvt Ltd A/c. Sterling And Wilson Pvt Ltd,S3( AMC - Comprehensive incl. Consumables ),IN02,09-08-2022 10:02,26-09-2022 10:49,No,Yes
22082,10012751,AECCTR00051,Digix 3 - 0 - 0 - 230V,ZRAW,CTR,2,MUNET00008,Netmagic IT Services Pvt Ltd A/c. Sterling And Wilson Pvt Ltd,S3( AMC - Comprehensive incl. Consumables ),IN02,09-08-2022 10:13,09-08-2022 10:14,No,Yes
22088,10002415,AREOTH00003,"Filter Drier 5/8"" Dry all make",ZRAW,OTH,2,MUNAT00001,National Stock Exchange Of India Ltd,S3( AMC - Comprehensive incl. Consumables ),IN02,09-08-2022 11:13,09-08-2022 11:14,No,Yes
22090,10008883,ARECOM00003,Compressor ZR 94 KCE,ZRAW,COM,2,BA1FB00001,1Fb Support Services Pvt Ltd,S4( Visit Charges ),IN11,09-08-2022 15:50,17-09-2022 13:26,No,Yes
22027,10002887,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,MUNET00002,Netmagic IT Services Pvt Ltd,S3( AMC - Comprehensive incl. Consumables ),IN02,09-08-2022 16:16,17-08-2022 15:53,No,Yes
22080,10007898,LREGAS00004,Refrigerant Gas R 410,ZRAW,GAS,2,BAVMW00002,Vmware Software India Pvt Ltd,S4( Visit Charges ),IN11,10-08-2022 09:47,17-09-2022 13:26,No,No
22055,10007045,LREGAS00001,Refrigerant Gas R 22,ZRAW,GAS,2,BASTT00001,STT Global Data Centres India P Ltd,S4( Visit Charges ),IN11,10-08-2022 10:45,17-09-2022 13:26,No,No
22079,10008586,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,BAMIC00003,Microchip Technology India Pvt Ltd,S4( Visit Charges ),IN11,10-08-2022 10:47,17-09-2022 13:26,No,No
22068,10016577,AECSEN00002,Water Sensors ( PCB 2 ) BIG,ZRAW,SEN,2,MUAMA00004,Amazon Data Services India Pvt Ltd,S2( AMC - Non-Comprehensive ),IN02,10-08-2022 13:46,30-08-2022 11:57,No,Yes
22014,10008689,AELFAN00010,Axial Fan AKSE 500 ( Outdoor ),ZRAW,FAN,2,BAKAR00002,Karnataka Power Transmission Corporation  Limited,S1( AMC  Comprehensive ),IN11,10-08-2022 16:35,17-09-2022 13:27,No,Yes
22109,10011447,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,HY24700002,24/7 Customer Pvt Ltd Unit I,S2( AMC - Non-Comprehensive ),IN10,10-08-2022 19:03,24-09-2022 14:26,Yes,No
22091,10014500,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,BABRO00002,Broadcom India Research Pvt Ltd,S1( AMC  Comprehensive ),IN11,11-08-2022 15:38,17-09-2022 13:27,Yes,No
21999,10016876,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,BACON00006,Concentrix Services India Pvt Ltd,S1( AMC  Comprehensive ),IN11,12-08-2022 09:48,17-09-2022 13:27,No,No
22100,10020679,AECCTR00007,I / O Board C 7000,ZRAW,CTR,2,BARAD00001,Radisys India Ltd,S3( AMC - Comprehensive incl. Consumables ),IN11,12-08-2022 10:01,17-09-2022 13:27,No,No
22126,10005082,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,NOGAI00001,Gail India Ltd,S1( AMC  Comprehensive ),IN07,13-08-2022 10:46,09-12-2022 12:49,No,Yes
22129,10009531,AECSEN00006,Tempreture Sensor ( Length 8 Mtr ),ZRAW,SEN,2,MUCRE00002,CBRE South Asia Pvt Ltd C/o.Credit Susisse Securities India P Lt,S2( AMC - Non-Comprehensive ),IN02,13-08-2022 11:21,13-08-2022 11:21,Yes,No
22130,10006483,AECCTR00007,I / O Board C 7000,ZRAW,CTR,2,MURPP00001,Reliance Projects & Property Management Services Ltd,S1( AMC  Comprehensive ),IN02,13-08-2022 11:53,13-08-2022 12:00,No,Yes
21877,10002905,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,MUNET00002,Netmagic IT Services Pvt Ltd,S3( AMC - Comprehensive incl. Consumables ),IN02,16-08-2022 18:04,17-08-2022 15:49,Yes,No
21878,10002887,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,MUNET00002,Netmagic IT Services Pvt Ltd,S3( AMC - Comprehensive incl. Consumables ),IN02,16-08-2022 18:04,17-08-2022 15:50,Yes,No
21917,10002920,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,MUNET00002,Netmagic IT Services Pvt Ltd,S3( AMC - Comprehensive incl. Consumables ),IN02,16-08-2022 18:05,17-08-2022 16:03,No,Yes
21918,10002888,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,MUNET00002,Netmagic IT Services Pvt Ltd,S3( AMC - Comprehensive incl. Consumables ),IN02,16-08-2022 18:05,17-08-2022 15:50,Yes,No
22005,10002912,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,MUNET00002,Netmagic IT Services Pvt Ltd,S3( AMC - Comprehensive incl. Consumables ),IN02,16-08-2022 18:06,17-08-2022 15:51,Yes,No
22103,10002921,AELFAN00010,Axial Fan AKSE 500 ( Outdoor ),ZRAW,FAN,2,MUNET00002,Netmagic IT Services Pvt Ltd,S3( AMC - Comprehensive incl. Consumables ),IN02,16-08-2022 18:08,17-08-2022 15:52,No,Yes
22125,10017435,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,BAEYG00005,E & Y Global Delivery  Services India Pvt Ltd,S1( AMC  Comprehensive ),IN11,17-08-2022 08:39,17-09-2022 13:27,Yes,No
22152,10011276,AECCTR00009,Advance Terminal C 7000,ZRAW,CTR,2,BAEXT00001,Extreme Networks India Pvt Ltd,S1( AMC  Comprehensive ),IN11,17-08-2022 11:26,17-09-2022 13:27,No,Yes
22151,10007414,AECCTR00041,Group Controller System,ZRAW,CTR,2,BAJPM00001,Jp Morgan Services India Pvt Ltd,S3( AMC - Comprehensive incl. Consumables ),IN11,17-08-2022 11:40,17-09-2022 13:27,No,Yes
21664,10008423,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,BAIBM00004,IBM India Pvt. Ltd.,S3( AMC - Comprehensive incl. Consumables ),IN11,17-08-2022 12:59,17-09-2022 13:27,No,No
21664,10008423,AREOTH00006,LP KP1 1 Pressure Switch,ZRAW,OTH,2,BAIBM00004,IBM India Pvt. Ltd.,S3( AMC - Comprehensive incl. Consumables ),IN11,17-08-2022 12:59,17-09-2022 13:27,No,Yes
22153,10002925,AELFAN00010,Axial Fan AKSE 500 ( Outdoor ),ZRAW,FAN,2,MUNET00005,Net Magic IT Services Pvt Ltd,S3( AMC - Comprehensive incl. Consumables ),IN02,17-08-2022 13:28,17-08-2022 15:55,No,Yes
22154,10003173,AELFAN00010,Axial Fan AKSE 500 ( Outdoor ),ZRAW,FAN,2,MUTCS00001,Tata Consultancy Services Ltd,S3( AMC - Comprehensive incl. Consumables ),IN02,17-08-2022 13:31,23-08-2022 09:54,No,Yes
22102,10002896,AELFAN00010,Axial Fan AKSE 500 ( Outdoor ),ZRAW,FAN,2,MUNET00002,Netmagic IT Services Pvt Ltd,S3( AMC - Comprehensive incl. Consumables ),IN02,17-08-2022 15:09,17-08-2022 15:54,No,Yes
22163,10003532,AECCTR00007,I / O Board C 7000,ZRAW,CTR,2,MUVIS00001,Vistra Internatinal Expansion (India) Pvt. Ltd,S4( Visit Charges ),IN02,17-08-2022 17:56,27-08-2022 14:22,No,Yes
22163,10003532,AELSWG00033,Contactor 32 Amps,ZRAW,SWG,2,MUVIS00001,Vistra Internatinal Expansion (India) Pvt. Ltd,S4( Visit Charges ),IN02,17-08-2022 17:56,27-08-2022 14:22,No,Yes
20483,10001265,AELSWG00028,MCCb 100 A (NKF100D100A AC 3P ),ZRAW,SWG,2,ORJIO00001,Reliance Jio Infocomm Ltd,S1( AMC  Comprehensive ),IN09,18-08-2022 08:05,30-01-2023 11:08,No,Yes
22028,10001264,AELHTR00004,Crank Case Heater,ZRAW,HTR,2,ORRPP00001,Reliance Projects & Property Management` Services Ltd,S1( AMC  Comprehensive ),IN09,18-08-2022 08:08,30-01-2023 11:06,No,Yes
22030,10001266,AELSWG00028,MCCb 100 A (NKF100D100A AC 3P ),ZRAW,SWG,2,ORRPP00001,Reliance Projects & Property Management` Services Ltd,S1( AMC  Comprehensive ),IN09,18-08-2022 08:11,30-01-2023 11:07,No,Yes
22029,10001320,AELSWG00033,Contactor 32 Amps,ZRAW,SWG,2,ORRPP00001,Reliance Projects & Property Management` Services Ltd,S1( AMC  Comprehensive ),IN09,18-08-2022 08:15,30-01-2023 11:06,No,Yes
22124,10008570,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,BAIBM00003,IBM India Pvt. Ltd.,S3( AMC - Comprehensive incl. Consumables ),IN11,18-08-2022 09:14,17-09-2022 13:28,No,No
22124,10008570,AREOTH00006,LP KP1 1 Pressure Switch,ZRAW,OTH,2,BAIBM00003,IBM India Pvt. Ltd.,S3( AMC - Comprehensive incl. Consumables ),IN11,18-08-2022 09:15,17-09-2022 13:28,No,Yes
22182,10003275,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,MUSTT00001,STT Global Data Centres India P Ltd,S1( AMC  Comprehensive ),IN02,18-08-2022 10:49,18-08-2022 11:55,No,Yes
22118,10008413,LREGAS00001,Refrigerant Gas R 22,ZRAW,GAS,2,BAIBM00004,IBM India Pvt. Ltd.,S4( Visit Charges ),IN11,18-08-2022 12:58,17-09-2022 13:28,No,No
21909,10007728,AECCTR00007,I / O Board C 7000,ZRAW,CTR,2,BACIS00005,Cisco Systems India Pvt Ltd,S1( AMC  Comprehensive ),IN11,18-08-2022 13:05,17-09-2022 13:28,No,Yes
21377,10008914,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,BAWIP00002,Wipro Ltd EC Camp;us 4,S1( AMC  Comprehensive ),IN11,18-08-2022 13:11,17-09-2022 13:28,No,No
22067,10008005,AECCTR00007,I / O Board C 7000,ZRAW,CTR,2,BACIS00005,Cisco Systems India Pvt Ltd,S1( AMC  Comprehensive ),IN11,18-08-2022 13:18,17-09-2022 13:28,No,Yes
20932,10017378,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,BACON00010,Concentrix Daksh Services India P Ltd,S1( AMC  Comprehensive ),IN11,18-08-2022 13:18,17-09-2022 13:28,No,No
22095,10008412,ARECOM00015,Compressor ZR 190 KCE,ZRAW,COM,2,BAIBM00004,IBM India Pvt. Ltd.,S4( Visit Charges ),IN11,19-08-2022 10:34,17-09-2022 13:28,No,Yes
22095,10008412,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,BAIBM00004,IBM India Pvt. Ltd.,S4( Visit Charges ),IN11,19-08-2022 10:35,17-09-2022 13:29,No,No
22195,10012751,AECSEN00013,Sensor TH Blue PCB (CW),ZRAW,SEN,2,MUNET00008,Netmagic IT Services Pvt Ltd A/c. Sterling And Wilson Pvt Ltd,S3( AMC - Comprehensive incl. Consumables ),IN02,19-08-2022 15:35,22-08-2022 15:18,No,Yes
22195,10012751,AECSEN00005,Tempreture Sensor Shilded 3 Mtr,ZRAW,SEN,2,MUNET00008,Netmagic IT Services Pvt Ltd A/c. Sterling And Wilson Pvt Ltd,S3( AMC - Comprehensive incl. Consumables ),IN02,19-08-2022 15:35,22-08-2022 15:50,No,Yes
22194,10007059,ARECOM00015,Compressor ZR 190 KCE,ZRAW,COM,2,BASTT00001,STT Global Data Centres India P Ltd,S3( AMC - Comprehensive incl. Consumables ),IN11,20-08-2022 11:49,17-09-2022 13:29,No,Yes
22191,10018259,AELFAN00010,Axial Fan AKSE 500 ( Outdoor ),ZRAW,FAN,2,CHACC00006,Accenture Solutions Pvt Ltd,S1( AMC  Comprehensive ),IN12,20-08-2022 11:52,20-09-2022 23:05,No,No
22148,10005334,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,NONOK00001,Nokia Siemens Networks Pvt Ltd,S1( AMC  Comprehensive ),IN07,20-08-2022 13:17,09-12-2022 12:51,Yes,No
22133,10016598,AECCTR00042,BLDC Drive for Inverter 22.5 PSD0022400,ZRAW,CTR,2,MUBAC00004,Ba Continuum India Pvt. Ltd.,S1( AMC  Comprehensive ),IN02,22-08-2022 08:57,26-08-2022 09:55,No,Yes
22097,10000494,LREGAS00003,Refrigerant Gas R 407 C,ZRAW,GAS,2,BAALT00002,Altair Engineering India Pvt. ltd.,S1( AMC  Comprehensive ),IN11,22-08-2022 09:48,17-09-2022 13:29,No,No
21712,10008487,AELFAN00010,Axial Fan AKSE 500 ( Outdoor ),ZRAW,FAN,2,BAWIP00002,Wipro Ltd EC Camp;us 4,S1( AMC  Comprehensive ),IN11,22-08-2022 09:50,17-09-2022 13:29,No,Yes
22212,10003836,AELFAN00013,Axial Fan S6E 630 AG ( Outdoor ),ZRAW,FAN,2,MUBAR00001,Barclays Bank Plc,S3( AMC - Comprehensive incl. Consumables ),IN02,22-08-2022 11:37,22-08-2022 11:50,No,Yes
22209,10005413,ARECOM00015,Compressor ZR 190 KCE,ZRAW,COM,2,KOSTT00001,STT Global Data Centres India P Ltd,S1( AMC  Comprehensive ),IN09,22-08-2022 14:33,23-08-2022 17:29,No,Yes
22209,10005413,CPIGAS00001,DA Gas Cyli,ZCNS,GAS,2,KOSTT00001,STT Global Data Centres India P Ltd,S1( AMC  Comprehensive ),IN09,22-08-2022 14:33,23-08-2022 17:30,No,No
22209,10005413,CPIGAS00002,Nitrogen Gas Cylinder,ZCNS,GAS,2,KOSTT00001,STT Global Data Centres India P Ltd,S1( AMC  Comprehensive ),IN09,22-08-2022 14:33,23-08-2022 17:30,No,No
22209,10005413,CPIGAS00003,Oxygen Gas Cylinder,ZCNS,GAS,2,KOSTT00001,STT Global Data Centres India P Ltd,S1( AMC  Comprehensive ),IN09,22-08-2022 14:34,23-08-2022 17:31,No,No
22209,10005413,LREGAS00001,Refrigerant Gas R 22,ZRAW,GAS,2,KOSTT00001,STT Global Data Centres India P Ltd,S1( AMC  Comprehensive ),IN09,22-08-2022 14:35,23-08-2022 17:31,No,No
22209,10005413,AREOTH00003,"Filter Drier 5/8"" Dry all make",ZRAW,OTH,2,KOSTT00001,STT Global Data Centres India P Ltd,S1( AMC  Comprehensive ),IN09,22-08-2022 14:36,23-08-2022 17:30,No,Yes
22215,10002388,AELFAN00046,Inlet Ring for R3G 595AB 23 08,ZRAW,FAN,2,MUJMF00001,JM Financial Properties And Holdings Ltd,S1( AMC  Comprehensive ),IN02,22-08-2022 15:12,22-08-2022 15:17,No,Yes
22227,10015587,AREOTH00003,"Filter Drier 5/8"" Dry all make",ZRAW,OTH,2,MUHDF00001,Hdfc Bank Ltd,S4( Visit Charges ),IN02,23-08-2022 09:42,23-08-2022 09:49,No,Yes
22223,10002593,AELFAN00010,Axial Fan AKSE 500 ( Outdoor ),ZRAW,FAN,2,MUNET00005,Net Magic IT Services Pvt Ltd,S3( AMC - Comprehensive incl. Consumables ),IN02,23-08-2022 09:44,23-08-2022 10:06,No,Yes
